id,user_id,target_id,count,character,press_time,release_time
1452,7,7,5,u,1535700177718,1535700177808
1453,7,7,6,i,1535700179205,1535700179358
1454,7,7,6,n,1535700179376,1535700179538
1455,7,7,6,u,1535700179499,1535700179654
1456,7,7,6,m,1535700179782,1535700179971
1457,7,7,6,o,1535700179907,1535700180035
1458,7,7,6,a,1535700180123,1535700180316
1459,7,7,6,r,1535700180264,1535700180426
1460,7,7,6,u,1535700180391,1535700180490
1461,7,7,6,k,1535700180616,1535700180737
1462,7,7,6,e,1535700180746,1535700180869
1463,7,7,6,b,1535700180974,1535700181119
1464,7,7,6,a,1535700181094,1535700181217
1465,7,7,6,b,1535700181319,1535700181497
1466,7,7,6,o,1535700181549,1535700181730
1467,7,7,6,u,1535700181685,1535700181803
1468,7,7,6,n,1535700181954,1535700182099
1469,7,7,6,i,1535700182031,1535700182160
1470,7,7,6,a,1535700182181,1535700182322
1471,7,7,6,t,1535700182400,1535700182513
1472,7,7,6,a,1535700182496,1535700182676
1473,7,7,6,r,1535700182635,1535700182817
1474,7,7,6,u,1535700182856,1535700182975
1475,7,7,7,i,1535700184666,1535700184820
1476,7,7,7,n,1535700184863,1535700185020
1477,7,7,7,u,1535700184973,1535700185093
1478,7,7,7,m,1535700185220,1535700185361
1479,7,7,7,o,1535700185324,1535700185458
1480,7,7,7,a,1535700185577,1535700185754
1481,7,7,7,r,1535700185721,1535700185876
1482,7,7,7,u,1535700185874,1535700185954
1483,7,7,7,k,1535700186087,1535700186209
1484,7,7,7,e,1535700186219,1535700186346
1485,7,7,7,b,1535700186407,1535700186528
1486,7,7,7,a,1535700186549,1535700186666
1487,7,7,7,b,1535700186889,1535700187047
1488,7,7,7,o,1535700187088,1535700187281
1489,7,7,7,u,1535700187240,1535700187353
1490,7,7,7,n,1535700187520,1535700187653
1491,7,7,7,i,1535700187588,1535700187718
1492,7,7,7,a,1535700187753,1535700187883
1493,7,7,7,t,1535700187972,1535700188065
1494,7,7,7,a,1535700188070,1535700188277
1495,7,7,7,r,1535700188228,1535700188410
1496,7,7,7,u,1535700188396,1535700188497
1497,7,7,8,i,1535700189951,1535700190137
1498,7,7,8,n,1535700190167,1535700190350
1499,7,7,8,u,1535700190320,1535700190423
1500,7,7,8,m,1535700190548,1535700190713
1501,7,7,8,o,1535700190672,1535700190801
1502,7,7,8,a,1535700190834,1535700190975
1503,7,7,8,r,1535700190966,1535700191142
1504,7,7,8,u,1535700191137,1535700191231
1505,7,7,8,k,1535700191351,1535700191459
1506,7,7,8,e,1535700191434,1535700191549
1507,7,7,8,b,1535700191611,1535700191733
1508,7,7,8,a,1535700191690,1535700191785
1509,7,7,8,b,1535700191953,1535700192120
1510,7,7,8,o,1535700192156,1535700192333
1511,7,7,8,u,1535700192303,1535700192410
1512,7,7,8,n,1535700192572,1535700192713
1513,7,7,8,i,1535700192668,1535700192795
1514,7,7,8,a,1535700192847,1535700192990
1515,7,7,8,t,1535700193030,1535700193115
1516,7,7,8,a,1535700193120,1535700193319
1517,7,7,8,r,1535700193258,1535700193427
1518,7,7,8,u,1535700193414,1535700193503
1519,7,7,9,i,1535700194791,1535700194953
1520,7,7,9,n,1535700195006,1535700195165
1521,7,7,9,u,1535700195142,1535700195247
1522,7,7,9,m,1535700195361,1535700195526
1523,7,7,9,o,1535700195493,1535700195619
1524,7,7,9,a,1535700195688,1535700195899
1525,7,7,9,r,1535700195845,1535700196014
1526,7,7,9,u,1535700195972,1535700196066
1527,7,7,9,k,1535700196176,1535700196323
1528,7,7,9,e,1535700196305,1535700196412
1529,7,7,9,b,1535700196465,1535700196588
1530,7,7,9,a,1535700196538,1535700196664
1531,7,7,9,b,1535700196887,1535700197032
1532,7,7,9,o,1535700197061,1535700197230
1533,7,7,9,u,1535700197223,1535700197331
1534,7,7,9,n,1535700197520,1535700197669
1535,7,7,9,i,1535700197612,1535700197732
1536,7,7,9,a,1535700197816,1535700197943
1537,7,7,9,t,1535700197987,1535700198091
1538,7,7,9,a,1535700198088,1535700198285
1539,7,7,9,r,1535700198238,1535700198421
1540,7,7,9,u,1535700198404,1535700198509
1541,7,7,10,i,1535700199816,1535700199993
1542,7,7,10,n,1535700200034,1535700200207
1543,7,7,10,u,1535700200177,1535700200312
1544,7,7,10,m,1535700200419,1535700200604
1545,7,7,10,o,1535700200555,1535700200685
1546,7,7,10,a,1535700200748,1535700200950
1547,7,7,10,r,1535700200892,1535700201061
1548,7,7,10,u,1535700201048,1535700201158
1549,7,7,10,k,1535700201258,1535700201395
1550,7,7,10,e,1535700201377,1535700201487
1551,7,7,10,b,1535700201550,1535700201719
1552,7,7,10,a,1535700201651,1535700201780
1553,7,7,10,b,1535700201926,1535700202084
1554,7,7,10,o,1535700202090,1535700202284
1555,7,7,10,u,1535700202239,1535700202372
1556,7,7,10,n,1535700202524,1535700202642
1557,7,7,10,i,1535700202584,1535700202713
1558,7,7,10,a,1535700202681,1535700202814
1559,7,7,10,t,1535700202843,1535700202949
1560,7,7,10,a,1535700202947,1535700203129
1561,7,7,10,r,1535700203060,1535700203245
1562,7,7,10,u,1535700203223,1535700203328
1563,7,7,11,i,1535700213818,1535700213955
1564,7,7,11,n,1535700213985,1535700214138
1565,7,7,11,u,1535700214100,1535700214202
1566,7,7,11,m,1535700214312,1535700214463
1567,7,7,11,o,1535700214410,1535700214550
1568,7,7,11,a,1535700214547,1535700214758
1569,7,7,11,r,1535700214689,1535700214866
1570,7,7,11,u,1535700214861,1535700214927
1571,7,7,11,k,1535700215058,1535700215163
1572,7,7,11,e,1535700215162,1535700215291
1573,7,7,11,b,1535700215339,1535700215453
1574,7,7,11,a,1535700215443,1535700215541
1575,7,7,11,b,1535700215696,1535700215850
1576,7,7,11,o,1535700215907,1535700216077
1577,7,7,11,u,1535700216031,1535700216182
1578,7,7,11,n,1535700216314,1535700216472
1579,7,7,11,i,1535700216406,1535700216548
1580,7,7,11,a,1535700216526,1535700216676
1581,7,7,11,t,1535700216713,1535700216842
1582,7,7,11,a,1535700216822,1535700217026
1583,7,7,11,r,1535700216957,1535700217134
1584,7,7,11,u,1535700217100,1535700217195
2135,9,9,0,i,1535712684777,1535712684896
2136,9,9,0,n,1535712684890,1535712685008
2137,9,9,0,u,1535712685034,1535712685132
2138,9,9,0,m,1535712685231,1535712685339
2139,9,9,0,o,1535712685374,1535712685489
2140,9,9,0,a,1535712686280,1535712686381
2141,9,9,0,r,1535712686658,1535712686742
2142,9,9,0,u,1535712686824,1535712686874
2143,9,9,0,k,1535712687031,1535712687100
2144,9,9,0,e,1535712687225,1535712687315
2145,9,9,0,b,1535712687518,1535712687600
2146,9,9,0,a,1535712687674,1535712687783
2147,9,9,0,b,1535712687838,1535712687915
2148,9,9,0,o,1535712688031,1535712688168
2149,9,9,0,u,1535712688189,1535712688283
2150,9,9,0,n,1535712688423,1535712688522
2151,9,9,0,i,1535712688497,1535712688633
2152,9,9,0,a,1535712688641,1535712688738
2153,9,9,0,t,1535712689193,1535712689304
2154,9,9,0,a,1535712689468,1535712689643
2155,9,9,0,r,1535712689776,1535712689881
2156,9,9,0,u,1535712689900,1535712689969
2157,9,9,1,i,1535712717454,1535712717591
2158,9,9,1,n,1535712717581,1535712717727
2159,9,9,1,u,1535712717706,1535712717813
2160,9,9,1,m,1535712718894,1535712719005
2161,9,9,1,o,1535712718990,1535712719122
2162,9,9,1,a,1535712719274,1535712719439
2163,9,9,1,r,1535712719661,1535712719755
2164,9,9,1,u,1535712719917,1535712719976
2165,9,9,1,k,1535712720567,1535712720664
2166,9,9,1,e,1535712720714,1535712720819
2167,9,9,1,b,1535712721005,1535712721083
2168,9,9,1,a,1535712721140,1535712721274
2169,9,9,1,b,1535712721282,1535712721384
2170,9,9,1,o,1535712721434,1535712721589
2171,9,9,1,u,1535712721576,1535712721675
2172,9,9,1,n,1535712721802,1535712721925
2173,9,9,1,i,1535712721875,1535712722012
2174,9,9,1,a,1535712722051,1535712722172
2175,9,9,1,t,1535712722356,1535712722461
2176,9,9,1,a,1535712722611,1535712722756
2177,9,9,1,r,1535712722848,1535712722995
2178,9,9,1,u,1535712722965,1535712723044
2179,9,9,2,i,1535712742804,1535712742891
2180,9,9,2,n,1535712742976,1535712743099
2181,9,9,2,u,1535712743112,1535712743181
2182,9,9,2,m,1535712743361,1535712743433
2183,9,9,2,o,1535712744777,1535712744875
2184,9,9,2,a,1535712744983,1535712745104
2185,9,9,2,r,1535712745214,1535712745335
2186,9,9,2,u,1535712745446,1535712745482
2187,9,9,2,k,1535712746109,1535712746219
2188,9,9,2,e,1535712746342,1535712746429
2189,9,9,2,b,1535712746536,1535712746618
2190,9,9,2,a,1535712746679,1535712746793
2191,9,9,2,b,1535712746778,1535712746875
2192,9,9,2,o,1535712746975,1535712747198
2193,9,9,2,u,1535712747203,1535712747317
2194,9,9,2,n,1535712747443,1535712747572
2195,9,9,2,i,1535712747541,1535712747664
2196,9,9,2,a,1535712747729,1535712747857
2197,9,9,2,t,1535712748586,1535712748669
2198,9,9,2,a,1535712748718,1535712748848
2199,9,9,2,r,1535712748941,1535712749045
2200,9,9,2,u,1535712749843,1535712749910
2201,9,9,3,i,1535712758756,1535712758832
2202,9,9,3,n,1535712758958,1535712759108
2203,9,9,3,u,1535712759089,1535712759182
2204,9,9,3,m,1535712759381,1535712759467
2205,9,9,3,o,1535712759439,1535712759554
2206,9,9,3,a,1535712759604,1535712759728
2207,9,9,3,r,1535712759960,1535712760039
2208,9,9,3,u,1535712760196,1535712760274
2209,9,9,3,k,1535712760496,1535712760567
2210,9,9,3,e,1535712760838,1535712760936
2211,9,9,3,b,1535712761519,1535712761592
2212,9,9,3,a,1535712761634,1535712761708
2213,9,9,3,b,1535712761713,1535712761800
2214,9,9,3,o,1535712761853,1535712762003
2215,9,9,3,u,1535712761990,1535712762071
2216,9,9,3,n,1535712762202,1535712762297
2217,9,9,3,i,1535712762261,1535712762379
2218,9,9,3,a,1535712762413,1535712762540
2219,9,9,3,t,1535712762790,1535712762886
2220,9,9,3,a,1535712763044,1535712763168
2221,9,9,3,r,1535712763244,1535712763352
2222,9,9,3,u,1535712763339,1535712763418
2223,9,9,4,i,1535712795861,1535712795935
2224,9,9,4,n,1535712796082,1535712796211
2225,9,9,4,u,1535712796192,1535712796287
2226,9,9,4,m,1535712796431,1535712796517
2227,9,9,4,o,1535712796513,1535712796575
2228,9,9,4,a,1535712797346,1535712797484
2229,9,9,4,r,1535712797902,1535712797994
2230,9,9,4,u,1535712798100,1535712798178
2231,9,9,4,k,1535712798578,1535712798669
2232,9,9,4,e,1535712798791,1535712798859
2233,9,9,4,b,1535712799501,1535712799574
2234,9,9,4,a,1535712799605,1535712799694
2235,9,9,4,b,1535712799689,1535712799769
2236,9,9,4,o,1535712799832,1535712799987
2237,9,9,4,u,1535712799983,1535712800069
2238,9,9,4,n,1535712800208,1535712800300
2239,9,9,4,i,1535712800277,1535712800400
2240,9,9,4,a,1535712800411,1535712800523
2241,9,9,4,t,1535712800669,1535712800787
2242,9,9,4,a,1535712800974,1535712801085
2243,9,9,4,r,1535712801136,1535712801242
2244,9,9,4,u,1535712801220,1535712801279
2245,9,9,5,i,1535712823755,1535712823820
2246,9,9,5,n,1535712824113,1535712824210
2247,9,9,5,u,1535712824172,1535712824264
2248,9,9,5,m,1535712824380,1535712824473
2249,9,9,5,o,1535712825031,1535712825098
2250,9,9,5,a,1535712825190,1535712825304
2251,9,9,5,r,1535712825457,1535712825554
2252,9,9,5,u,1535712825706,1535712825759
2253,9,9,5,k,1535712825922,1535712825987
2254,9,9,5,e,1535712826072,1535712826150
2255,9,9,5,b,1535712826427,1535712826496
2256,9,9,5,a,1535712826540,1535712826627
2257,9,9,5,b,1535712826641,1535712826715
2258,9,9,5,o,1535712826774,1535712826925
2259,9,9,5,u,1535712826911,1535712826992
2260,9,9,5,n,1535712827124,1535712827229
2261,9,9,5,i,1535712827206,1535712827339
2262,9,9,5,a,1535712827364,1535712827480
2263,9,9,5,t,1535712827719,1535712827820
2264,9,9,5,a,1535712827875,1535712828052
2265,9,9,5,r,1535712828048,1535712828168
2266,9,9,5,u,1535712828177,1535712828235
2267,9,9,6,i,1535712838158,1535712838211
2268,9,9,6,n,1535712838354,1535712838453
2269,9,9,6,u,1535712838446,1535712838527
2270,9,9,6,m,1535712838688,1535712838769
2271,9,9,6,o,1535712838788,1535712838869
2272,9,9,6,a,1535712838990,1535712839113
2273,9,9,6,r,1535712839306,1535712839400
2274,9,9,6,u,1535712839527,1535712839597
2275,9,9,6,k,1535712839724,1535712839808
2276,9,9,6,e,1535712839901,1535712839989
2277,9,9,6,b,1535712840299,1535712840368
2278,9,9,6,a,1535712840421,1535712840513
2279,9,9,6,b,1535712840680,1535712840755
2280,9,9,6,o,1535712840806,1535712840951
2281,9,9,6,u,1535712840990,1535712841076
2282,9,9,6,n,1535712841193,1535712841311
2283,9,9,6,i,1535712841284,1535712841390
2284,9,9,6,a,1535712841428,1535712841553
2285,9,9,6,t,1535712841732,1535712841800
2286,9,9,6,a,1535712842006,1535712842144
2287,9,9,6,r,1535712842214,1535712842344
2288,9,9,6,u,1535712842374,1535712842434
2289,9,9,7,i,1535712843869,1535712843932
2290,9,9,7,n,1535712844071,1535712844182
2291,9,9,7,u,1535712844158,1535712844245
2292,9,9,7,m,1535712844336,1535712844441
2293,9,9,7,o,1535712844414,1535712844524
2294,9,9,7,a,1535712844555,1535712844673
2295,9,9,7,r,1535712844781,1535712844882
2296,9,9,7,u,1535712845013,1535712845076
2297,9,9,7,k,1535712845260,1535712845315
2298,9,9,7,e,1535712845405,1535712845481
2299,9,9,7,b,1535712845784,1535712845859
2300,9,9,7,a,1535712845928,1535712845983
2301,9,9,7,b,1535712847783,1535712847869
2302,9,9,7,o,1535712847874,1535712848038
2303,9,9,7,u,1535712848512,1535712848566
2304,9,9,7,n,1535712848695,1535712848767
2305,9,9,7,i,1535712849480,1535712849554
2306,9,9,7,a,1535712849613,1535712849713
2307,9,9,7,t,1535712849946,1535712850043
2308,9,9,7,a,1535712850203,1535712850322
2309,9,9,7,r,1535712850428,1535712850519
2310,9,9,7,u,1535712850585,1535712850639
2311,9,9,8,i,1535712871035,1535712871109
2312,9,9,8,n,1535712871291,1535712871413
2313,9,9,8,u,1535712871396,1535712871471
2314,9,9,8,m,1535712871581,1535712871698
2315,9,9,8,o,1535712871688,1535712871790
2316,9,9,8,a,1535712871845,1535712871945
2317,9,9,8,r,1535712872208,1535712872326
2318,9,9,8,u,1535712872408,1535712872482
2319,9,9,8,k,1535712872845,1535712872915
2320,9,9,8,e,1535712873005,1535712873081
2321,9,9,8,b,1535712873283,1535712873366
2322,9,9,8,a,1535712873392,1535712873489
2323,9,9,8,b,1535712873526,1535712873607
2324,9,9,8,o,1535712874442,1535712874579
2325,9,9,8,u,1535712874753,1535712874817
2326,9,9,8,n,1535712874960,1535712875078
2327,9,9,8,i,1535712875060,1535712875144
2328,9,9,8,a,1535712875184,1535712875315
2329,9,9,8,t,1535712875630,1535712875736
2330,9,9,8,a,1535712875783,1535712875904
2331,9,9,8,r,1535712876018,1535712876145
2332,9,9,8,u,1535712876104,1535712876188
2333,9,9,9,i,1535712896977,1535712897038
2334,9,9,9,n,1535712897190,1535712897325
2335,9,9,9,u,1535712897323,1535712897364
2336,9,9,9,m,1535712897647,1535712897728
2337,9,9,9,o,1535712897711,1535712897824
2338,9,9,9,a,1535712897924,1535712898039
2339,9,9,9,r,1535712898794,1535712898871
2340,9,9,9,u,1535712899008,1535712899057
2341,9,9,9,k,1535712899204,1535712899282
2342,9,9,9,e,1535712899406,1535712899493
2343,9,9,9,b,1535712899706,1535712899784
2344,9,9,9,a,1535712899836,1535712899917
2345,9,9,9,b,1535712899956,1535712900043
2346,9,9,9,o,1535712900177,1535712900279
2347,9,9,9,u,1535712900356,1535712900430
2348,9,9,9,n,1535712900672,1535712900777
2349,9,9,9,i,1535712900763,1535712900835
2350,9,9,9,a,1535712901004,1535712901127
2351,9,9,9,t,1535712902402,1535712902475
2352,9,9,9,a,1535712902501,1535712902643
2353,9,9,9,r,1535712903254,1535712903364
2354,9,9,9,u,1535712903552,1535712903606
2355,9,9,10,i,1535712905022,1535712905080
2356,9,9,10,n,1535712905238,1535712905398
2357,9,9,10,u,1535712905359,1535712905440
2358,9,9,10,m,1535712905540,1535712905648
2359,9,9,10,o,1535712905619,1535712905724
2360,9,9,10,a,1535712905822,1535712905932
2361,9,9,10,r,1535712906104,1535712906205
2362,9,9,10,u,1535712906319,1535712906379
2363,9,9,10,k,1535712906545,1535712906623
2364,9,9,10,e,1535712906765,1535712906834
2365,9,9,10,b,1535712907081,1535712907154
2366,9,9,10,a,1535712907524,1535712907671
2367,9,9,10,b,1535712907723,1535712907814
2368,9,9,10,o,1535712907810,1535712907955
2369,9,9,10,u,1535712909734,1535712909797
2370,9,9,10,n,1535712909912,1535712910023
2371,9,9,10,i,1535712909995,1535712910094
2372,9,9,10,a,1535712910137,1535712910260
2373,9,9,10,t,1535712910487,1535712910599
2374,9,9,10,a,1535712910695,1535712910882
2375,9,9,10,r,1535712910918,1535712911033
2376,9,9,10,u,1535712911015,1535712911065
2377,9,9,11,i,1535712912705,1535712912763
2378,9,9,11,n,1535712912952,1535712913048
2379,9,9,11,u,1535712913284,1535712913331
2380,9,9,11,m,1535712913801,1535712913896
2381,9,9,11,o,1535712913865,1535712913960
2382,9,9,11,a,1535712914067,1535712914217
2383,9,9,11,r,1535712914563,1535712914673
2384,9,9,11,u,1535712914805,1535712914869
2385,9,9,11,k,1535712914998,1535712915085
2386,9,9,11,e,1535712915146,1535712915233
2387,9,9,11,b,1535712915385,1535712915454
2388,9,9,11,a,1535712915504,1535712915637
2389,9,9,11,b,1535712915654,1535712915746
2390,9,9,11,o,1535712915749,1535712915920
2391,9,9,11,u,1535712915896,1535712915970
2392,9,9,11,n,1535712916093,1535712916205
2393,9,9,11,i,1535712916176,1535712916291
2394,9,9,11,a,1535712916317,1535712916468
2395,9,9,11,t,1535712916704,1535712916764
2396,9,9,11,a,1535712916906,1535712917080
2397,9,9,11,r,1535712917107,1535712917223
2398,9,9,11,u,1535712917220,1535712917270
2399,10,10,0,i,1535724149610,1535724149732
2400,10,10,0,n,1535724149779,1535724149869
2401,10,10,0,u,1535724149980,1535724150062
2402,10,10,0,m,1535724150193,1535724150315
2403,10,10,0,o,1535724150289,1535724150425
2404,10,10,0,a,1535724150563,1535724150693
2405,10,10,0,r,1535724150766,1535724150905
2406,10,10,0,u,1535724150884,1535724150958
2407,10,10,0,k,1535724151070,1535724151190
2408,10,10,0,e,1535724151143,1535724151249
2409,10,10,0,b,1535724151324,1535724151429
2410,10,10,0,a,1535724151403,1535724151529
2411,10,10,0,b,1535724151697,1535724151825
2412,10,10,0,o,1535724151803,1535724151951
2413,10,10,0,u,1535724151966,1535724152048
2414,10,10,0,n,1535724152195,1535724152309
2415,10,10,0,i,1535724152259,1535724152377
2416,10,10,0,a,1535724152430,1535724152543
2417,10,10,0,t,1535724152750,1535724152900
2418,10,10,0,a,1535724152945,1535724153112
2419,10,10,0,r,1535724153220,1535724153317
2420,10,10,0,u,1535724153335,1535724153428
2421,10,10,1,i,1535724155814,1535724155913
2422,10,10,1,n,1535724155980,1535724156076
2423,10,10,1,u,1535724156203,1535724156264
2424,10,10,1,m,1535724156417,1535724156533
2425,10,10,1,o,1535724156490,1535724156619
2426,10,10,1,a,1535724156750,1535724156861
2427,10,10,1,r,1535724156948,1535724157088
2428,10,10,1,u,1535724157057,1535724157143
2429,10,10,1,k,1535724157273,1535724157388
2430,10,10,1,e,1535724157340,1535724157445
2431,10,10,1,b,1535724157524,1535724157628
2432,10,10,1,a,1535724157639,1535724157737
2433,10,10,1,b,1535724158599,1535724158699
2434,10,10,1,o,1535724158716,1535724158827
2435,10,10,1,u,1535724158840,1535724158922
2436,10,10,1,n,1535724159088,1535724159198
2437,10,10,1,i,1535724159171,1535724159293
2438,10,10,1,a,1535724159331,1535724159443
2439,10,10,1,t,1535724159563,1535724159715
2440,10,10,1,a,1535724159688,1535724159781
2441,10,10,1,r,1535724159856,1535724159958
2442,10,10,1,u,1535724160015,1535724160103
2443,10,10,2,i,1535724162653,1535724162759
2444,10,10,2,n,1535724162822,1535724162904
2445,10,10,2,u,1535724163017,1535724163088
2446,10,10,2,m,1535724163224,1535724163348
2447,10,10,2,o,1535724163321,1535724163439
2448,10,10,2,a,1535724163532,1535724163639
2449,10,10,2,r,1535724163733,1535724163844
2450,10,10,2,u,1535724163833,1535724163900
2451,10,10,2,k,1535724164067,1535724164182
2452,10,10,2,e,1535724164150,1535724164247
2453,10,10,2,b,1535724164337,1535724164421
2454,10,10,2,a,1535724164432,1535724164514
2455,10,10,2,b,1535724164770,1535724164884
2456,10,10,2,o,1535724164903,1535724165004
2457,10,10,2,u,1535724165025,1535724165112
2458,10,10,2,n,1535724165319,1535724165437
2459,10,10,2,i,1535724165397,1535724165512
2460,10,10,2,a,1535724165878,1535724165981
2461,10,10,2,t,1535724166116,1535724166233
2462,10,10,2,a,1535724166218,1535724166267
2463,10,10,2,r,1535724166546,1535724166640
2464,10,10,2,u,1535724166663,1535724166752
2465,10,10,3,i,1535724169238,1535724169368
2466,10,10,3,n,1535724169450,1535724169533
2467,10,10,3,u,1535724169641,1535724169715
2468,10,10,3,m,1535724169842,1535724169967
2469,10,10,3,o,1535724169926,1535724170046
2470,10,10,3,a,1535724170092,1535724170207
2471,10,10,3,r,1535724170291,1535724170416
2472,10,10,3,u,1535724170390,1535724170474
